title,page_id
Spam filtering,1331560
Span (architecture),1843232
Span (engineering),50534780
Spandrel,29253
Spandrels,10302282
Spanish Society of Vexillology,11888344
Spanish fess,2076857
Spark spread,1044268
Spark-gap transmitter,1105907
Sparse dictionary learning,48813654
Sparse matrix,341015
Sparse vector,18566569
Spastic quadriplegia,12521638
Spatial analysis,3190431
Spatial citizenship,37628586
Spatial econometrics,28544909
Spatial frequency,3037867
Spatial geometry,16901159
Spatial reference system,2961833
Spatial vector,1762196
Spatial-temporal reasoning,33493554
Spatiomap,50765485
Spaying,411916
Spearman's rank correlation coefficient,235623
Special library,12940851
Special linear group,144823
Special orthogonal group,173971
Special relativity,26962
Special senses,2961628
Special unitary group,173997
Specials (Unicode block),11664019
Specialty (medicine),64737403
Speciation,29000
Species,21780446
Specific activity,543215
Specific entropy,30101915
Specific gravity,427971
Specific heat,28542
Specific heat capacity,28420
Specific humidity,1368674
Specific impulse,40250
Specific volume,2083906
Specific weight,1060920
Specification,12435574
Specificity and sensitivity,24535526
Specified complexity,1271019
Specified load,237150
Spectral color,1078027
Spectral density estimation,13070117
Spectral geometry,20635289
Spectral graph theory,534914
Spectral line,177320
Spectral theory,506713
Spectral theory of ordinary differential equations,16990545
Spectrochemistry,14657447
Spectroelectrochemistry,64073069
Spectroscopic binary,53864
Spectroscopic notation,1643266
Spectroscopy,27752
Spectrum,29329
Spectrum analyzer,313416
Spectrum bias,11222203
Spectrum continuation analysis,2617956
Spectrum of an operator,2341222
Specular reflection,679297
Speech processing,28448
Speech production,12563101
Speech recognition,29468
Speech synthesis,42799
Speed,28748
Speed of light,28736
Speed of light in vacuum,63240964
Speed of sound,147853
Speleothem,393061
Spelling differences,4647478
Sperm,2324040
Spermatozoa,217905
Sphaleron,1618989
Sphene,158856
Sphenoid bone,311501
Sphere,27859
Spherical Bessel functions,4939107
Spherical aberration,214102
Spherical astronomy,2039039
Spherical bearing,6460601
Spherical coordinate system,29181
Spherical coordinates,176720
Spherical geometry,174026
Spherical trigonometry,650405
Spheroid,82365
Sphincter pupillae,2985473
Sphygmomanometer,412531
Spiking neural network,10159567
Spillover effects,21748877
Spin (flight),42432613
Spin (physics),19593829
Spin chemistry,4866481
Spin quantum number,1077261
Spin-1/2,3017092
Spinach,169734
Spinal column,33607453
Spinal cord,21294842
Spinal manipulation,2231005
Spinal nerve,240462
Spindle (tool),19883453
Spindrift,11718498
Spiral development,17453664
Spiral galaxy,207620
Spiral model,149504
Spire,198730
Spirit level,352353
Spiritual philosophy,5646829
Spirituality,28387
Spirochete,206791
Spit (landform),297180
Splashdown (spacecraft landing),42163801
Spleen,42567
Spline (mechanical),16465514
Splinter,33067333
Split nut,7741384
Split phase,17444369
Split pin,1798975
Sponsor (commercial),545607
Spontaneous combustion,9353706
Spontaneous generation,150135
Spontaneous symmetry breaking,297466
Spore,51472
Sporeling,10111947
Sports engineering,48188462
Sports medicine,1365637
Spreadsheet,27686
Sprigging,5565308
Spring (device),316617
Spring (hydrology),316612
Spring (season),316532
Spring scale,2918338
Springer (architecture),11938485
Springer Nature,47538581
Springer Science & Business Media,43432276
Springer Science+Business Media,1418949
Sprite (lightning),11059653
Sprout damage,23611006
Sprung mass,3655251
Spur (topography),10097070
Squall,244389
Squall line,449794
Square (algebra),659942
Square degree,2590442
Square foot,699235
Square inch,1376450
Square metre,74366
Square mile,88945
Square of opposition,246976
Square root,29208
Square wave (waveform),314652
Squark,673360
Squinch,1785252
St. Elmo's fire,331560
St. Florian,636165
St. Petersburg Times,34200814
St. Petersburg paradox,466277
Stability theory,5493795
Stabilization policy,318915
Stabilizer (aeronautics),2676138
Stabilizer (aircraft),42431803
Stable,501478
Stable Diffusion,71642695
Stable isotope ratio,40588530
Stable model,15524369
Stable nuclide,41891
Stable polynomial,2057699
Stable sort,28285
Stack (abstract data type),273993
Stack (geology),273997
Stack Exchange,27642408
Stacking factor,37216173
Stage (hydrology),23213003
Stage (theatre),1408745
Staged combustion cycle (rocket),42432271
Stagflation,26818
Stagnation point,2215288
Stagnation pressure,2953344
Stagnation temperature,2215177
Staircase,256537
Stakeholder (corporate),985467
Stakeholder theory,1792799
Stall (flight),42432478
Stall (fluid dynamics),81511
Stallion,4413048
Standard Metropolitan Statistical Area,4787234
Standard Model,47641
Standard Operating Procedures,1986693
Standard atmospheric pressure,161760
Standard atomic weight,10356246
Standard conditions for temperature and pressure,69084824
Standard conditions of temperature and pressure,1055214
Standard cost accounting,44978878
Standard deviation,27590
Standard electrode potential,566959
Standard enthalpy of reaction,341420
Standard error,552520
Standard gravity,2532789
Standard of deferred payment,312453
Standard of living,53487
Standard pressure,197795
Standard score,221722
Standard solar model,5894781
Standard solution,2639694
Standard streams,220067
Standard temperature and pressure,27745
Standard time,655358
Standard treatment,2221541
Standardization,27065
Standardized (statistics),516024
Standardized examination,11432186
Standards of care,1027094
Standing stone,261825
Standing water,5968340
Standing wave,41741
Standing wave ratio,41742
Stanford Linear Accelerator Center,19806116
Stanford Linear Collider,2537325
Stanford Research Institute Problem Solver,1953958
Stang's law,19341622
Stannate,1425130
Stapes,82957
Staple fiber,71874241
Staple food,47850038
Star,26808
Star (heraldry),418513
Star and crescent,755405
Star catalogue,28232
Star cluster,28603
Star formation,43948
Star system,240963
Star-mesh transform,34608273
Starburst galaxy,428584
Starmind International,40257970
Stars,290708
Starship Technologies,48478069
State (computer science),285512
State (controls),548211
State (polity),28151
State Council of Heraldry,31217550
State flag,1304315
State flags of Mexico,29232560
State functions,7994518
State income tax,1416094
State machine,651622
State observer,1261170
State of matter,37461
State of the Environment reporting,70073482
State sales tax,2722305
State space (controls),36422104
State space representation,44558492
State transition system,396417
State variable,3285313
Statement (computer science),938656
Statement analysis,13285876
Statement on AI Risk,73917950
State–action–reward–state–action,10584297
Static VAR compensator,275945
Static atmospheric model,59333654
Static electricity,200136
Static load testing,52658069
Static pressure,3871234
Static variable,1525365
Statical determinacy,1516928
Statics,28767
Station (Australian agriculture),759368
Station model,11194583
Stationary front,693209
Stationary process,329898
Stationary state,4930033
Statistic,26703
Statistical,29599
Statistical analysis,1380535
Statistical bias,413272
Statistical classification,1579244
Statistical computing,15832748
Statistical dispersion,23773247
Statistical distance,5187620
Statistical ensemble (mathematical physics),69397696
Statistical geography,10851027
Statistical graphics,15934463
Statistical hypothesis testing,21475962
Statistical independence,21620706
Statistical inference,27577
Statistical learning theory,1053303
Statistical manifold,36408395
Statistical mechanics,28481
Statistical methods,3094289
Statistical model,27576
Statistical modelling,4559178
Statistical parameter,413291
Statistical population,27585
Statistical power,57513605
Statistical process control,593680
Statistical relational learning,19667111
Statistical sample,2866588
Statistical significance,160995
Statistical software,3899622
Statistical survey,33106691
Statistical theory,27579
Statistical thermodynamics,170158
Statistical variability,23773213
Statistically significant,506398
Statistician,48661
Statisticians,1288381
Statistics,26685
Statnamic load test,21486695
Stator,231303
Status quo,247315
Statute mile,80719
Staurogram,33217657
Staurolite,533072
Stave (wood),18525884
Stderr,1016694
Stdin,793381
Stdout,1016690
Steady state,1326107
Steady-state,14627976
Steady-state economy,1517620
Steam devil,31716306
Steam table,21549390
Steam turbine,29374
Steam turbines,1288533
Stearic acid,338511
Steel,27058
Steel construction,2889946
Steel design,8394040
Steeping,1035742
Steer (cattle),70193332
Steering,264373
Stefan–Boltzmann constant,53068
Stefan–Boltzmann law,53031
Steganography,28733
Steilhang,47871380
Stellar atmosphere,535458
Stellar chemistry,37280933
Stellar classification,28927
Stellar core,38815769
Stellar corona,7839
Stellar designation,56539074
Stellar dynamics,456270
Stellar envelope (disambiguation),31869086
Stellar evolution,27980
Stellar magnetic field,11887250
Stellar parallax,202661
Stellar pulsation,25613797
Stellar remnant,9285554
Stem (botany),55898745
Stem (linguistics),1432895
Stem cell,27783
Stem-and-leaf display,977649
Stenusin,46946805
Step response,545863
Stephen Grossberg,2593441
Stephen Jay Gould,27875
Steppe,54048
Steppe hypothesis,54512906
Stepped gable,7540912
Stepper motor,170215
Stepwise reaction,3398349
Steradian,28299
Stereochemistry,28756
Stereogenic center,522475
Stereoisomer,511755
Stereophonic sound,1369770
Stereotype,18956166
Stereotypy,1363368
Stern,17333662
Sternohyoid muscle,3042429
Sternum,30270392
Stern–Gerlach experiment,962171
Steroid,141922
Stethoscope,28714
Steven M. Sheffrin,29824167
Steven Novella,7249925
Steven Salzberg,6701208
Steven Skiena,36257554
Stevenson screen,1911199
Stewart platform,360869
Stiction,1170852
Stiffness,475008
Stimulus (physiology),569399
Stimulus–response model,27582
Stirling engine,186919
Stizolobic acid,26458571
Stjepan Ivšić,18787983
Stochastic,292222
Stochastic approximation,8979437
Stochastic calculus,228001
Stochastic computing,25173885
Stochastic differential equation,1361454
Stochastic frontier analysis,9875692
Stochastic geometry,22037813
Stochastic gradient descent,1180641
Stochastic interpretation,54084277
Stochastic model,21615555
Stochastic neural network,2070605
Stochastic optimization,7325543
Stochastic process,47895
Stochastic processes,218646
Stochastic semantic analysis,26269089
Stock and flow,888140
Stock market,52328
Stock market cycles,69895078
Stock-flow consistent model,43334696
Stockholm,26741
Stockholm School,2476391
Stockholm School (economics),216841
Stockholm syndrome,90910
Stoichiometry,28650
Stokes' theorem,25441497
Stolon,1430910
Stolper–Samuelson theorem,1015425
Stomach,39747
Stone,29663068
Stone cross,44405593
Stonehenge Avenue,22348122
Stony meteorite,14999805
Stony-iron meteorite,38065412
Stook,3146611
Stoop (architecture),4796073
Storage clamp,2383721
Storage tube,1045015
Store of value,312449
Storm,130312
Storm Data and Unusual Weather Phenomena,42490944
Storm Prediction Center,536249
Storm Track (magazine),43121344
Storm cell,15327229
Storm chasing,426205
Storm door,7134160
Storm drain,413204
Storm shelter,18645614
Storm spotting,15766073
Storm surge,449744
Stormwater,192021
Stover,865107
Straight-line wind,15773247
Strain (biology),1034106
Strain (materials science),19281042
Strain (mechanics),22707107
Strain (physics),4437664
Strain hardening,1594265
Strain rate,14260678
Strain-hardening,9277876
Stranded asset,36252755
Strandline,38620322
Strange quark,105340
Strata,32233523
Strategic Defense Initiative,29186
Strategic Environmental Assessment,31543733
Strategic bombing during World War II,730658
Strategic complements,12645144
Strategic geography,1421312
Strategies,1307434
Strategy (game theory),1434441
Strath,2108303
Stratification (seeds),33686526
Stratified Morse theory,20029374
Stratified sampling,27596
Stratigraphy,182783
Stratigraphy (archaeology),1082175
Stratocumulus,2999132
Stratosphere,47454
Stratospheric aerosol injection,21681203
Stratovolcano,162404
Stratum,554469
Stratus cloud,166745
Strauss–Howe generational theory,28937240
Straw,46594
Stray capacitance,4345327
Stream,18842308
Stream (computing),2761533
Stream function,218091
Stream gauge,200161
Stream order,17185274
Streambed,2223188
Streamflow,4687085
"Streamlines, streaklines, and pathlines",166086
Street gutter,11072934
Strength of materials,277641
Streptolidine,38525725
Stress (mechanics),228107
Stress (physics),21154610
Stress (physiology),29519265
Stress analysis,40669363
Stress intensity factor,2547532
Stressed skin,4715223
Stressor,1591617
Stress–energy tensor,70671
Stress–strain analysis,542396
Stress–strain curve,240568
Stretch rule,592198
Strewn field,17953693
Striated muscle,31874567
Striated muscle tissue,605851
Strike and dip,3511290
Striking clock,1827303
String (computer science),27701
String (computing),193029
String duality,9409943
String field theory,234577
String theory,28305
String theory landscape,2828566
Strip cropping,11509630
Strip mining,193682
Stroke,625404
Stroma (fluid),32721658
Strong CP problem,986029
Strong acid,50522
Strong base,239018
Strong coupling constant,36499934
Strong force,183956
Strong interaction,27984
Strong interactions,1328074
Strong strict two-phase locking,24975882
Strongly typed,973797
Strontium,27118
Strontium bromide,10393872
Strontium carbonate,8324182
Strontium chlorate,38331414
Strontium chloride,1411074
Strontium fluoride,3922822
Strontium hydroxide,3605859
Strontium iodide,14645303
Strontium oxalate,37325129
Strontium oxide,2616890
Strontium perchlorate,54040276
Strontium ruthenate,71620275
Strontium sulfide,19186225
Struct (C programming language),992538
Structural,591700
Structural Geology,11845927
Structural analysis,306543
Structural biology,29400
Structural break,14528980
Structural channel,41165083
Structural chemistry,52821408
Structural dynamics,5809688
Structural element,9853903
Structural engineer,299790
Structural engineering,45829
Structural engineering theory,22615327
Structural equation modeling,2007748
Structural failure,40669444
Structural formula,191985
Structural fracture mechanics,26822145
Structural geology,27637
Structural health monitoring,3069503
Structural insulated panel,699437
Structural integrity and failure,36337411
Structural isomer,27969
Structural load,3633309
Structural material,22615422
Structural mechanics,5799154
Structural member,11386428
Structural pipe fitting,13649932
Structural robustness,39676247
Structural stability,2515807
Structural steel,3730357
Structural system,3647754
Structural unemployment,1441686
